Age,Gender,Education Level,Job Title,Years of Experience,Salary,Country,Race,Senior
36,Male,3,Data Scientist,12.0,170000.0,Australia,Asian,1
34,Male,2,Data Scientist,9.0,140000.0,USA,Asian,0
25,Female,2,Software Engineer,2.0,60000.0,China,Korean,0
37,Male,1,Data Analyst,11.0,160000.0,Canada,White,0
34,Male,2,Data Analyst,8.0,100000.0,Canada,Asian,0
36,Male,3,Data Scientist,12.0,170000.0,Canada,Black,1
42,Male,2,Product Manager,14.0,180000.0,USA,Asian,0
27,Female,1,Software Engineer,3.0,70000.0,UK,Welsh,0
34,Male,2,Data Scientist,9.0,140000.0,Australia,Australian,0
23,Female,1,Software Engineer,1.0,50000.0,UK,Mixed,0
32,Male,2,Product Manager,7.0,110000.0,Canada,White,0
25,Female,2,Software Engineer,2.0,60000.0,USA,African American,0
34,Male,2,Data Analyst,8.0,100000.0,Australia,Australian,0
35,Female,2,Data Analyst,9.0,120000.0,USA,Asian,0
27,Female,1,Software Engineer,3.0,70000.0,UK,Asian,0
25,Female,2,Software Engineer,2.0,60000.0,USA,White,0
37,Male,1,Data Analyst,11.0,160000.0,Canada,Black,0
28,Male,1,Software Engineer,4.0,75000.0,China,Korean,0
30,Female,1,Software Engineer,5.0,90000.0,Australia,White,0
42,Male,2,Product Manager,14.0,180000.0,Canada,Asian,0
34,Male,2,Data Scientist,9.0,140000.0,UK,White,0
42,Male,2,Product Manager,14.0,180000.0,Canada,White,0
30,Female,1,Software Engineer,4.0,80000.0,USA,Asian,0
35,Female,2,Data Analyst,9.0,120000.0,UK,White,0
27,Female,1,Software Engineer,3.0,70000.0,USA,Asian,0
23,Female,1,Software Engineer,1.0,50000.0,Canada,Asian,0
25,Female,2,Software Engineer,2.0,60000.0,Canada,Asian,0
37,Male,1,Data Analyst,11.0,160000.0,UK,Mixed,0
34,Male,2,Data Analyst,8.0,100000.0,Australia,Asian,0
30,Female,1,Software Engineer,5.0,90000.0,China,White,0
27,Female,1,Software Engineer,3.0,70000.0,USA,African American,0
23,Female,1,Software Engineer,1.0,50000.0,Australia,Australian,0
32,Male,2,Product Manager,7.0,110000.0,China,Korean,0
34,Male,2,Data Analyst,8.0,100000.0,USA,Asian,0
23,Female,1,Software Engineer,1.0,50000.0,Canada,White,0
34,Male,2,Data Analyst,8.0,100000.0,UK,Welsh,0
36,Male,3,Data Scientist,12.0,170000.0,USA,Asian,1
25,Female,2,Software Engineer,2.0,60000.0,Canada,Black,0
34,Male,2,Data Scientist,9.0,140000.0,Canada,Black,0
23,Female,1,Software Engineer,1.0,50000.0,UK,Asian,0
32,Male,2,Product Manager,7.0,110000.0,UK,White,0
35,Female,2,Data Analyst,9.0,120000.0,China,White,0
27,Female,1,Software Engineer,3.0,70000.0,Australia,White,0
34,Male,2,Data Scientist,9.0,140000.0,UK,Mixed,0
32,Male,2,Product Manager,7.0,110000.0,Australia,Australian,0
37,Male,1,Data Analyst,11.0,160000.0,Australia,Australian,0
30,Female,1,Software Engineer,5.0,90000.0,Canada,White,0
34,Male,2,Data Scientist,9.0,140000.0,Australia,Asian,0
32,Male,2,Product Manager,7.0,110000.0,USA,Hispanic,0
28,Male,1,Software Engineer,3.0,60000.0,China,Korean,0
37,Female,2,Marketing Manager,9.0,100000.0,China,Korean,0
43,Male,3,Data Scientist,15.0,150000.0,Canada,Black,0
24,Male,0,Sales Associate,1.0,30000.0,China,Korean,0
42,Male,3,Data Scientist,12.0,130000.0,Australia,White,0
27,Male,0,Sales Associate,2.0,35000.0,China,White,0
38,Female,2,Marketing Manager,10.0,110000.0,Canada,Black,0
30,Male,1,Software Engineer,4.0,65000.0,Canada,Black,0
45,Male,3,Data Scientist,18.0,180000.0,China,Chinese,0
29,Female,0,Sales Associate,1.0,30000.0,USA,African American,0
44,Male,3,Data Scientist,16.0,160000.0,USA,Hispanic,0
42,Male,3,Data Scientist,13.0,140000.0,Australia,Asian,0
28,Male,0,Sales Associate,2.0,35000.0,China,Chinese,0
39,Female,2,Marketing Manager,10.0,110000.0,UK,Welsh,0
31,Male,1,Software Engineer,4.0,65000.0,Canada,White,0
45,Male,3,Data Scientist,18.0,180000.0,Canada,White,0
44,Male,3,Data Scientist,16.0,160000.0,Canada,Asian,0
42,Male,3,Data Scientist,13.0,140000.0,China,White,0
28,Male,0,Sales Associate,2.0,35000.0,Australia,White,0
31,Male,1,Software Engineer,4.0,65000.0,Australia,White,0
45,Male,3,Data Scientist,18.0,180000.0,UK,White,0
29,Female,0,Sales Associate,1.0,30000.0,Australia,Asian,0
44,Male,3,Data Scientist,16.0,160000.0,Australia,White,0
42,Male,3,Data Scientist,13.0,140000.0,China,Chinese,0
28,Male,0,Sales Associate,2.0,35000.0,UK,White,0
39,Female,2,Marketing Manager,10.0,110000.0,UK,Mixed,0
31,Male,1,Software Engineer,4.0,65000.0,China,Chinese,0
45,Male,3,Data Scientist,18.0,180000.0,Canada,Black,0
29,Female,0,Sales Associate,1.0,30000.0,Australia,Australian,0
44,Male,3,Data Scientist,16.0,160000.0,Canada,White,0
42,Male,3,Data Scientist,13.0,140000.0,Australia,Australian,0
39,Female,2,Marketing Manager,10.0,110000.0,UK,Asian,0
31,Male,1,Software Engineer,4.0,65000.0,USA,African American,0
45,Male,3,Data Scientist,18.0,180000.0,UK,Asian,0
44,Male,3,Data Scientist,16.0,160000.0,Canada,Black,0
42,Male,3,Data Scientist,13.0,140000.0,USA,African American,0
39,Female,2,Marketing Manager,10.0,110000.0,China,Chinese,0
31,Male,1,Software Engineer,4.0,65000.0,UK,Mixed,0
45,Male,3,Data Scientist,18.0,180000.0,China,White,0
44,Male,3,Data Scientist,16.0,160000.0,China,White,0
42,Male,3,Data Scientist,13.0,140000.0,USA,White,0
28,Male,0,Sales Associate,2.0,35000.0,Australia,Australian,0
39,Female,2,Marketing Manager,10.0,110000.0,China,White,0
31,Male,1,Software Engineer,4.0,65000.0,China,White,0
29,Female,0,Sales Associate,1.0,30000.0,China,White,0
44,Male,3,Data Scientist,16.0,160000.0,Australia,Australian,0
28,Male,0,Sales Associate,2.0,35000.0,UK,Welsh,0
39,Female,2,Marketing Manager,10.0,110000.0,Australia,White,0
31,Male,1,Software Engineer,4.0,65000.0,Australia,Australian,0
29,Female,0,Sales Associate,1.0,30000.0,UK,Welsh,0
44,Male,3,Data Scientist,16.0,160000.0,UK,White,0
27,Male,1,Software Engineer,3.0,60000.0,UK,Asian,0
38,Female,2,Marketing Manager,9.0,100000.0,UK,Welsh,0
44,Male,3,Data Scientist,15.0,150000.0,USA,Asian,0
23,Male,0,Sales Associate,1.0,30000.0,Canada,Asian,0
41,Male,3,Data Scientist,12.0,130000.0,USA,White,0
26,Male,0,Sales Associate,2.0,35000.0,Australia,Asian,0
37,Female,2,Marketing Manager,10.0,110000.0,China,White,0
29,Male,1,Software Engineer,4.0,65000.0,Canada,White,0
46,Male,3,Data Scientist,18.0,180000.0,UK,White,0
28,Female,0,Sales Associate,1.0,30000.0,USA,Hispanic,0
43,Male,3,Data Scientist,16.0,160000.0,Australia,Asian,0
41,Male,3,Data Scientist,13.0,140000.0,UK,Welsh,0
38,Female,2,Marketing Manager,10.0,110000.0,USA,White,0
29,Male,1,Software Engineer,4.0,65000.0,Canada,Asian,0
46,Male,3,Data Scientist,18.0,180000.0,Canada,White,0
28,Female,0,Sales Associate,1.0,30000.0,China,Chinese,0
43,Male,3,Data Scientist,16.0,160000.0,Australia,Australian,0
41,Male,3,Data Scientist,13.0,140000.0,USA,Hispanic,0
27,Male,0,Sales Associate,2.0,35000.0,USA,African American,0
38,Female,2,Marketing Manager,10.0,110000.0,USA,African American,0
29,Male,1,Software Engineer,4.0,65000.0,UK,Mixed,0
46,Male,3,Data Scientist,18.0,180000.0,Canada,Black,0
28,Female,0,Sales Associate,1.0,30000.0,China,White,0
43,Male,3,Data Scientist,16.0,160000.0,Canada,White,0
27,Male,0,Sales Associate,2.0,35000.0,USA,White,0
38,Female,2,Marketing Manager,10.0,110000.0,Australia,Australian,0
46,Male,3,Data Scientist,18.0,180000.0,UK,Welsh,0
43,Male,3,Data Scientist,16.0,160000.0,Canada,Asian,0
27,Male,0,Sales Associate,2.0,35000.0,Australia,Australian,0
29,Male,1,Software Engineer,4.0,65000.0,Australia,Asian,0
46,Male,3,Data Scientist,18.0,180000.0,Australia,White,0
28,Female,0,Sales Associate,1.0,30000.0,Australia,Australian,0
43,Male,3,Data Scientist,16.0,160000.0,Australia,White,0
41,Male,3,Data Scientist,13.0,140000.0,Australia,Asian,0
27,Male,0,Sales Associate,2.0,35000.0,Canada,Asian,0
38,Female,2,Marketing Manager,10.0,110000.0,UK,Welsh,0
29,Male,1,Software Engineer,4.0,65000.0,UK,White,0
46,Male,3,Data Scientist,18.0,180000.0,UK,Asian,0
28,Female,0,Sales Associate,1.0,30000.0,UK,Welsh,0
43,Male,3,Data Scientist,16.0,160000.0,UK,Welsh,0
41,Male,3,Data Scientist,13.0,140000.0,Canada,Black,0
27,Male,0,Sales Associate,2.0,35000.0,Australia,Asian,0
29,Male,1,Software Engineer,4.0,65000.0,China,Chinese,0
28,Female,0,Sales Associate,1.0,30000.0,USA,African American,0
27,Male,0,Sales Associate,2.0,35000.0,UK,White,0
38,Female,2,Marketing Manager,10.0,110000.0,UK,Mixed,0
46,Male,3,Data Scientist,18.0,180000.0,China,White,0
28,Female,0,Sales Associate,1.0,30000.0,Canada,White,0
24,Male,1,Software Engineer,2.0,55000.0,Canada,Asian,0
32,Female,2,Marketing Manager,7.0,90000.0,UK,Asian,0
45,Male,3,Data Scientist,16.0,160000.0,Australia,Asian,0
22,Male,0,Sales Associate,1.0,25000.0,USA,African American,0
42,Male,3,Data Scientist,14.0,140000.0,Australia,Asian,0
25,Male,0,Sales Associate,2.0,30000.0,USA,African American,0
39,Female,2,Marketing Manager,11.0,120000.0,Canada,Black,0
30,Male,1,Software Engineer,4.0,65000.0,Canada,White,0
47,Male,3,Data Scientist,19.0,190000.0,Australia,Australian,0
29,Female,0,Sales Associate,1.0,25000.0,Australia,Asian,0
44,Male,3,Data Scientist,15.0,150000.0,China,White,0
42,Male,3,Data Scientist,14.0,140000.0,China,Korean,0
26,Male,0,Sales Associate,2.0,30000.0,China,Chinese,0
39,Female,2,Marketing Manager,11.0,120000.0,UK,White,0
30,Male,1,Software Engineer,4.0,65000.0,China,Korean,0
47,Male,3,Data Scientist,19.0,190000.0,Australia,White,0
29,Female,0,Sales Associate,1.0,25000.0,Australia,Australian,0
44,Male,3,Data Scientist,15.0,150000.0,Canada,White,0
42,Male,3,Data Scientist,14.0,140000.0,Canada,White,0
26,Male,0,Sales Associate,2.0,30000.0,USA,White,0
39,Female,2,Marketing Manager,11.0,120000.0,China,Korean,0
30,Male,1,Software Engineer,4.0,65000.0,China,White,0
29,Female,0,Sales Associate,1.0,25000.0,Canada,Asian,0
42,Male,3,Data Scientist,14.0,140000.0,Canada,Black,0
26,Male,0,Sales Associate,2.0,30000.0,Australia,Australian,0
39,Female,2,Marketing Manager,11.0,120000.0,USA,Hispanic,0
30,Male,1,Software Engineer,4.0,65000.0,UK,Asian,0
47,Male,3,Data Scientist,19.0,190000.0,Canada,Asian,0
29,Female,0,Sales Associate,1.0,25000.0,UK,White,0
44,Male,3,Data Scientist,15.0,150000.0,USA,African American,0
42,Male,3,Data Scientist,14.0,140000.0,USA,White,0
39,Female,2,Marketing Manager,11.0,120000.0,USA,White,0
30,Male,1,Software Engineer,4.0,65000.0,UK,Mixed,0
44,Male,3,Data Scientist,15.0,150000.0,USA,Hispanic,0
26,Male,0,Sales Associate,2.0,30000.0,USA,African American,0
39,Female,2,Marketing Manager,11.0,120000.0,China,Chinese,0
30,Male,1,Software Engineer,4.0,65000.0,China,Chinese,0
47,Male,3,Data Scientist,19.0,190000.0,UK,White,0
29,Female,0,Sales Associate,1.0,25000.0,USA,White,0
44,Male,3,Data Scientist,15.0,150000.0,Australia,Australian,0
42,Male,3,Data Scientist,14.0,140000.0,Australia,White,0
26,Male,0,Sales Associate,2.0,30000.0,UK,Welsh,0
39,Female,2,Marketing Manager,11.0,120000.0,China,White,0
29,Female,0,Sales Associate,1.0,25000.0,USA,African American,0
44,Male,3,Data Scientist,15.0,150000.0,Australia,White,0
42,Male,3,Data Scientist,14.0,140000.0,USA,African American,0
26,Male,0,Sales Associate,2.0,30000.0,Canada,White,0
39,Female,2,Marketing Manager,11.0,120000.0,USA,African American,0
30,Male,1,Software Engineer,4.0,65000.0,USA,Asian,0
31,Male,1,Software Engineer,5.0,80000.0,UK,Mixed,0
27,Female,2,Marketing Manager,3.0,60000.0,UK,White,0
38,Male,3,Data Scientist,12.0,130000.0,China,Korean,0
23,Male,0,Sales Associate,1.0,25000.0,USA,Asian,0
40,Male,3,Data Scientist,15.0,150000.0,UK,Mixed,0
24,Male,0,Sales Associate,1.0,25000.0,USA,Hispanic,0
35,Female,2,Marketing Manager,10.0,110000.0,Canada,Asian,0
29,Male,1,Software Engineer,4.0,70000.0,Australia,Australian,0
49,Male,3,Data Scientist,22.0,220000.0,UK,White,0
28,Female,0,Sales Associate,1.0,25000.0,China,White,0
43,Male,3,Data Scientist,16.0,160000.0,USA,White,0
40,Male,3,Data Scientist,15.0,150000.0,UK,Welsh,0
24,Male,0,Sales Associate,1.0,25000.0,UK,Asian,0
35,Female,2,Marketing Manager,10.0,110000.0,Australia,White,0
29,Male,1,Software Engineer,4.0,70000.0,UK,Mixed,0
49,Male,3,Data Scientist,22.0,220000.0,UK,Mixed,0
28,Female,0,Sales Associate,1.0,25000.0,China,Chinese,0
40,Male,3,Data Scientist,15.0,150000.0,USA,Asian,0
24,Male,0,Sales Associate,1.0,25000.0,Australia,Australian,0
35,Female,2,Marketing Manager,10.0,110000.0,Australia,Asian,0
29,Male,1,Software Engineer,4.0,70000.0,Canada,Asian,0
49,Male,3,Data Scientist,22.0,220000.0,China,White,0
28,Female,0,Sales Associate,1.0,25000.0,Australia,Asian,0
40,Male,3,Data Scientist,15.0,150000.0,Australia,Australian,0
24,Male,0,Sales Associate,1.0,25000.0,Canada,Asian,0
35,Female,2,Marketing Manager,10.0,110000.0,UK,Welsh,0
29,Male,1,Software Engineer,4.0,70000.0,China,Chinese,0
49,Male,3,Data Scientist,22.0,220000.0,Australia,Asian,0
28,Female,0,Sales Associate,1.0,25000.0,UK,White,0
43,Male,3,Data Scientist,16.0,160000.0,UK,Mixed,0
40,Male,3,Data Scientist,15.0,150000.0,Canada,Asian,0
24,Male,0,Sales Associate,1.0,25000.0,Canada,Black,0
35,Female,2,Marketing Manager,10.0,110000.0,USA,White,0
29,Male,1,Software Engineer,4.0,70000.0,China,White,0
49,Male,3,Data Scientist,22.0,220000.0,Canada,White,0
28,Female,0,Sales Associate,1.0,25000.0,USA,African American,0
43,Male,3,Data Scientist,16.0,160000.0,Canada,Black,0
40,Male,3,Data Scientist,15.0,150000.0,USA,African American,0
24,Male,0,Sales Associate,1.0,25000.0,USA,Asian,0
35,Female,2,Marketing Manager,10.0,110000.0,USA,Hispanic,0
29,Male,1,Software Engineer,4.0,70000.0,USA,Asian,0
49,Male,3,Data Scientist,22.0,220000.0,USA,Hispanic,0
28,Female,0,Sales Associate,1.0,25000.0,Canada,Asian,0
43,Male,3,Data Scientist,16.0,160000.0,China,White,0
40,Male,3,Data Scientist,15.0,150000.0,USA,Hispanic,0
24,Male,0,Sales Associate,1.0,25000.0,Canada,White,0
35,Female,2,Marketing Manager,10.0,110000.0,USA,African American,0
29,Male,1,Software Engineer,4.0,70000.0,Australia,Asian,0
28,Female,0,Sales Associate,1.0,25000.0,Canada,Black,0
43,Male,3,Data Scientist,16.0,160000.0,China,Korean,0
24,Male,0,Sales Associate,1.0,25000.0,Australia,White,0
29,Male,1,Software Engineer,4.0,70000.0,Canada,Black,0
28,Female,0,Sales Associate,1.0,25000.0,Canada,White,0
34,Male,1,Software Engineer,6.0,85000.0,Canada,White,0
31,Female,2,Marketing Manager,4.0,62000.0,China,Korean,0
41,Male,3,Data Scientist,13.0,138000.0,China,Korean,0
25,Male,0,Sales Associate,1.0,26000.0,Australia,Australian,0
42,Male,3,Data Scientist,16.0,162000.0,Australia,White,0
23,Male,0,Sales Associate,1.0,26000.0,Canada,White,0
36,Female,2,Marketing Manager,11.0,117000.0,UK,White,0
30,Male,1,Software Engineer,5.0,75000.0,Australia,Australian,0
50,Male,3,Data Scientist,23.0,225000.0,UK,Asian,0
29,Female,0,Sales Associate,1.0,26000.0,Canada,Asian,0
44,Male,3,Data Scientist,17.0,168000.0,USA,Asian,0
43,Male,3,Data Scientist,16.0,162000.0,China,Chinese,0
23,Male,0,Sales Associate,1.0,26000.0,Australia,Asian,0
36,Female,2,Marketing Manager,11.0,117000.0,USA,Asian,0
30,Male,1,Software Engineer,5.0,75000.0,USA,African American,0
50,Male,3,Data Scientist,23.0,225000.0,USA,Hispanic,0
29,Female,0,Sales Associate,1.0,26000.0,Australia,White,0
44,Male,3,Data Scientist,17.0,168000.0,Canada,Black,0
43,Male,3,Data Scientist,16.0,162000.0,Canada,Black,0
36,Female,2,Marketing Manager,11.0,117000.0,USA,Hispanic,0
30,Male,1,Software Engineer,5.0,75000.0,Australia,Asian,0
50,Male,3,Data Scientist,23.0,225000.0,Australia,Australian,0
29,Female,0,Sales Associate,1.0,26000.0,UK,Welsh,0
44,Male,3,Data Scientist,17.0,168000.0,USA,White,0
43,Male,3,Data Scientist,16.0,162000.0,Australia,Australian,0
23,Male,0,Sales Associate,1.0,26000.0,USA,Hispanic,0
36,Female,2,Marketing Manager,11.0,117000.0,Australia,Asian,0
30,Male,1,Software Engineer,5.0,75000.0,USA,White,0
29,Female,0,Sales Associate,1.0,26000.0,China,Chinese,0
44,Male,3,Data Scientist,17.0,168000.0,UK,Asian,0
43,Male,3,Data Scientist,16.0,162000.0,Canada,Asian,0
23,Male,0,Sales Associate,1.0,26000.0,UK,Welsh,0
36,Female,2,Marketing Manager,11.0,117000.0,Canada,Asian,0
30,Male,1,Software Engineer,5.0,75000.0,China,White,0
50,Male,3,Data Scientist,23.0,225000.0,Australia,White,0
29,Female,0,Sales Associate,1.0,26000.0,Canada,White,0
43,Male,3,Data Scientist,16.0,162000.0,China,White,0
30,Male,1,Software Engineer,5.0,75000.0,Canada,Black,0
50,Male,3,Data Scientist,23.0,225000.0,UK,White,0
44,Male,3,Data Scientist,17.0,168000.0,Canada,White,0
43,Male,3,Data Scientist,16.0,162000.0,USA,Asian,0
36,Female,2,Marketing Manager,11.0,117000.0,USA,African American,0
30,Male,1,Software Engineer,5.0,75000.0,UK,Asian,0
44,Male,3,Data Scientist,17.0,168000.0,USA,Hispanic,0
43,Male,3,Data Scientist,16.0,162000.0,USA,African American,0
36,Female,2,Marketing Manager,11.0,117000.0,USA,White,0
30,Male,1,Software Engineer,5.0,75000.0,UK,Mixed,0
50,Male,3,Data Scientist,23.0,225000.0,UK,Welsh,0
29,Female,0,Sales Associate,1.0,26000.0,USA,White,0
44,Male,3,Data Scientist,17.0,168000.0,UK,Mixed,0
24,Male,0,Sales Associate,1.0,26000.0,USA,White,0
31,Female,2,Marketing Manager,5.0,68000.0,UK,Asian,0
41,Male,3,Data Scientist,15.0,155000.0,Canada,Asian,0
26,Male,0,Sales Associate,1.0,26000.0,Australia,White,0
37,Female,2,Marketing Manager,12.0,125000.0,Australia,Australian,0
29,Male,1,Software Engineer,4.0,71000.0,UK,Mixed,0
51,Male,3,Data Scientist,24.0,240000.0,Canada,Black,0
30,Female,0,Sales Associate,1.0,26000.0,USA,African American,0
45,Male,3,Data Scientist,19.0,190000.0,Australia,Asian,0
44,Male,3,Data Scientist,18.0,182000.0,USA,Asian,0
26,Male,0,Sales Associate,1.0,26000.0,China,White,0
37,Female,2,Marketing Manager,12.0,125000.0,China,Korean,0
29,Male,1,Software Engineer,4.0,71000.0,Canada,Black,0
51,Male,3,Data Scientist,24.0,240000.0,UK,Welsh,0
30,Female,0,Sales Associate,1.0,26000.0,China,Chinese,0
45,Male,3,Data Scientist,19.0,190000.0,Canada,Asian,0
44,Male,3,Data Scientist,18.0,182000.0,USA,African American,0
26,Male,0,Sales Associate,1.0,26000.0,Canada,Asian,0
37,Female,2,Marketing Manager,12.0,125000.0,Canada,White,0
29,Male,1,Software Engineer,4.0,71000.0,Australia,White,0
51,Male,3,Data Scientist,24.0,240000.0,China,Korean,0
30,Female,0,Sales Associate,1.0,26000.0,Australia,Asian,0
45,Male,3,Data Scientist,19.0,190000.0,China,Korean,0
44,Male,3,Data Scientist,18.0,182000.0,Australia,White,0
26,Male,0,Sales Associate,1.0,26000.0,USA,White,0
37,Female,2,Marketing Manager,12.0,125000.0,UK,Mixed,0
29,Male,1,Software Engineer,4.0,71000.0,Canada,Asian,0
51,Male,3,Data Scientist,24.0,240000.0,China,Chinese,0
30,Female,0,Sales Associate,1.0,26000.0,UK,Mixed,0
45,Male,3,Data Scientist,19.0,190000.0,UK,Mixed,0
44,Male,3,Data Scientist,18.0,182000.0,UK,Welsh,0
37,Female,2,Marketing Manager,12.0,125000.0,UK,White,0
29,Male,1,Software Engineer,4.0,71000.0,USA,White,0
51,Male,3,Data Scientist,24.0,240000.0,USA,White,0
45,Male,3,Data Scientist,19.0,190000.0,USA,Hispanic,0
44,Male,3,Data Scientist,18.0,182000.0,Australia,Australian,0
29,Male,1,Software Engineer,4.0,71000.0,Australia,Asian,0
44,Male,3,Data Scientist,18.0,182000.0,China,Chinese,0
26,Male,0,Sales Associate,1.0,26000.0,Canada,Black,0
37,Female,2,Marketing Manager,12.0,125000.0,China,White,0
29,Male,1,Software Engineer,4.0,71000.0,USA,Asian,0
51,Male,3,Data Scientist,24.0,240000.0,Canada,White,0
30,Female,0,Sales Associate,1.0,26000.0,China,White,0
44,Male,3,Data Scientist,18.0,182000.0,Canada,Black,0
26,Male,0,Sales Associate,1.0,26000.0,UK,White,0
51,Male,3,Data Scientist,24.0,240000.0,Canada,Asian,0
45,Male,3,Data Scientist,19.0,190000.0,Australia,White,0
42,Female,2,Marketing Manager,16.0,137000.0,USA,Asian,0
35,Male,3,Data Scientist,9.0,112000.0,UK,Welsh,0
33,Male,0,Sales Associate,1.0,25000.0,USA,Hispanic,0
43,Male,3,Data Scientist,17.0,179000.0,UK,Asian,0
31,Female,1,Software Engineer,5.0,74000.0,Canada,White,0
49,Male,2,Marketing Manager,23.0,228000.0,Canada,White,0
45,Female,3,Data Scientist,19.0,193000.0,UK,Asian,0
30,Female,0,Sales Associate,1.0,25000.0,Canada,Black,0
45,Male,2,Marketing Manager,20.0,204000.0,Australia,White,0
41,Male,3,Data Scientist,15.0,157000.0,Canada,Asian,0
26,Male,1,Software Engineer,1.0,52000.0,USA,White,0
48,Male,3,Data Scientist,22.0,219000.0,Canada,Asian,0
32,Female,2,Marketing Manager,6.0,77000.0,Canada,Black,0
31,Female,0,Sales Associate,1.0,25000.0,Canada,Asian,0
45,Male,2,Marketing Manager,20.0,204000.0,UK,White,0
44,Female,3,Data Scientist,18.0,183000.0,Canada,Asian,0
30,Female,0,Sales Associate,1.0,25000.0,UK,Mixed,0
45,Male,2,Marketing Manager,20.0,204000.0,UK,Mixed,0
41,Male,3,Data Scientist,15.0,157000.0,Australia,Australian,0
26,Male,1,Software Engineer,1.0,52000.0,Australia,Asian,0
48,Male,3,Data Scientist,22.0,219000.0,UK,Mixed,0
32,Female,2,Marketing Manager,6.0,77000.0,Australia,White,0
31,Female,0,Sales Associate,1.0,25000.0,UK,White,0
45,Male,2,Marketing Manager,20.0,204000.0,USA,White,0
44,Female,3,Data Scientist,18.0,183000.0,Australia,White,0
30,Female,0,Sales Associate,1.0,25000.0,Canada,Asian,0
45,Male,2,Marketing Manager,20.0,204000.0,China,Korean,0
41,Male,3,Data Scientist,15.0,157000.0,Canada,White,0
26,Male,1,Software Engineer,1.0,52000.0,China,Korean,0
48,Male,3,Data Scientist,22.0,219000.0,Australia,Australian,0
32,Female,2,Marketing Manager,6.0,77000.0,UK,White,0
31,Female,0,Sales Associate,1.0,25000.0,Canada,White,0
44,Female,3,Data Scientist,18.0,183000.0,China,Chinese,0
45,Male,2,Marketing Manager,20.0,204000.0,Canada,White,0
41,Male,3,Data Scientist,15.0,157000.0,UK,Welsh,0
26,Male,1,Software Engineer,1.0,52000.0,China,Chinese,0
32,Female,2,Marketing Manager,6.0,77000.0,Canada,White,0
31,Female,0,Sales Associate,1.0,25000.0,Australia,White,0
45,Male,2,Marketing Manager,20.0,204000.0,China,Chinese,0
44,Female,3,Data Scientist,18.0,183000.0,UK,Mixed,0
45,Male,2,Marketing Manager,20.0,204000.0,Australia,Australian,0
26,Male,1,Software Engineer,1.0,52000.0,Canada,Black,0
32,Female,2,Marketing Manager,6.0,77000.0,Australia,Australian,0
45,Male,2,Marketing Manager,20.0,204000.0,UK,Asian,0
44,Female,3,Data Scientist,18.0,183000.0,Australia,Asian,0
30,Female,0,Sales Associate,1.0,25000.0,China,White,0
45,Male,2,Marketing Manager,20.0,204000.0,Canada,Asian,0
41,Male,3,Data Scientist,15.0,157000.0,China,Chinese,0
26,Male,1,Software Engineer,1.0,52000.0,Australia,Australian,0
48,Male,3,Data Scientist,22.0,219000.0,UK,Asian,0
32,Female,2,Marketing Manager,6.0,77000.0,USA,Asian,0
45,Male,2,Marketing Manager,20.0,204000.0,USA,African American,0
44,Female,3,Data Scientist,18.0,183000.0,Canada,White,0
30,Female,0,Sales Associate,1.0,25000.0,UK,White,0
48,Male,3,Data Scientist,22.0,219000.0,Australia,White,0
30,Female,0,Sales Associate,1.0,25000.0,UK,Asian,0
41,Male,3,Data Scientist,15.0,157000.0,Australia,Asian,0
26,Male,1,Software Engineer,1.0,52000.0,UK,Mixed,0
48,Male,3,Data Scientist,22.0,219000.0,USA,Asian,0
32,Female,2,Marketing Manager,6.0,77000.0,USA,African American,0
27,Female,1,Software Engineer,1.0,45000.0,USA,White,0
33,Male,2,Data Scientist,8.0,120000.0,China,Korean,1
31,Male,1,Marketing Manager,5.0,70000.0,UK,White,0
25,Male,0,Sales Associate,1.0,30000.0,Australia,Asian,0
32,Female,2,Software Engineer,7.0,100000.0,Canada,White,1
27,Male,1,Data Analyst,2.0,50000.0,Canada,Black,0
29,Female,1,Marketing Manager,3.0,55000.0,China,Chinese,0
26,Female,1,Software Engineer,1.0,45000.0,Australia,Australian,0
31,Male,1,Marketing Manager,5.0,70000.0,UK,Mixed,0
25,Male,0,Sales Associate,1.0,30000.0,China,Korean,0
32,Female,2,Software Engineer,7.0,100000.0,Australia,White,1
27,Male,1,Data Analyst,2.0,50000.0,USA,African American,0
29,Female,1,Marketing Manager,3.0,55000.0,Canada,Black,0
26,Female,1,Software Engineer,1.0,45000.0,UK,White,0
33,Male,2,Data Scientist,8.0,120000.0,USA,Asian,1
31,Male,1,Marketing Manager,5.0,70000.0,USA,White,0
25,Male,0,Sales Associate,1.0,30000.0,China,Chinese,0
32,Female,2,Software Engineer,7.0,100000.0,USA,Asian,1
27,Male,1,Data Analyst,2.0,50000.0,UK,Welsh,0
29,Female,1,Marketing Manager,3.0,55000.0,USA,Asian,0
26,Female,1,Software Engineer,1.0,45000.0,UK,Welsh,0
33,Male,2,Data Scientist,8.0,120000.0,Canada,White,1
31,Male,1,Marketing Manager,5.0,70000.0,China,Korean,0
25,Male,0,Sales Associate,1.0,30000.0,Australia,Australian,0
32,Female,2,Software Engineer,7.0,100000.0,China,Korean,1
29,Female,1,Marketing Manager,3.0,55000.0,China,White,0
26,Female,1,Software Engineer,1.0,45000.0,USA,Asian,0
33,Male,2,Data Scientist,8.0,120000.0,UK,Asian,1
32,Female,2,Software Engineer,7.0,100000.0,China,White,1
27,Male,1,Data Analyst,2.0,50000.0,USA,Hispanic,0
